Timestamp,Demand_mean_kw,N_households,Household_Movement,Month_Year
2017-01-04 18:00:00,0.4837862763037511,5465.0,4.0,Jan-2017
2017-01-04 18:30:00,0.481936699597512,5466.0,1.0,Jan-2017
2017-01-04 19:00:00,0.4572782656421513,5466.0,0.0,Jan-2017
2017-01-04 19:30:00,0.4433987561734041,5467.0,1.0,Jan-2017
2017-01-04 20:00:00,0.4307318456191695,5467.0,0.0,Jan-2017
2017-01-04 20:30:00,0.4014580208523871,5467.0,0.0,Jan-2017
2017-01-04 21:00:00,0.3748710680321873,5468.0,1.0,Jan-2017
2017-01-04 21:30:00,0.3467335405998537,5468.0,0.0,Jan-2017
2017-01-04 22:00:00,0.3125162765179224,5468.0,0.0,Jan-2017
2017-01-04 22:30:00,0.2765054864667154,5468.0,0.0,Jan-2017
2017-01-04 23:00:00,0.2356422823701535,5468.0,0.0,Jan-2017
2017-01-04 23:30:00,0.2028427500457122,5469.0,1.0,Jan-2017
2017-01-05 00:00:00,0.1751071494210623,5441.0,-28.0,Jan-2017
2017-01-05 00:30:00,0.156951743119266,5450.0,9.0,Jan-2017
2017-01-05 01:00:00,0.1395055912007332,5455.0,5.0,Jan-2017
2017-01-05 01:30:00,0.1272494958753437,5455.0,0.0,Jan-2017
2017-01-05 02:00:00,0.1216179651695692,5455.0,0.0,Jan-2017
2017-01-05 02:30:00,0.1182819431714023,5455.0,0.0,Jan-2017
2017-01-05 03:00:00,0.1155968835930339,5455.0,0.0,Jan-2017
2017-01-05 03:30:00,0.1134806599450045,5455.0,0.0,Jan-2017
2017-01-05 04:00:00,0.1139825847846012,5455.0,0.0,Jan-2017
2017-01-05 04:30:00,0.1160194317140238,5455.0,0.0,Jan-2017
2017-01-05 05:00:00,0.1248868927589367,5455.0,0.0,Jan-2017
2017-01-05 05:30:00,0.1349622364802933,5455.0,0.0,Jan-2017
2017-01-05 06:00:00,0.1669869844179651,5455.0,0.0,Jan-2017
2017-01-05 06:30:00,0.2037208065994501,5455.0,0.0,Jan-2017
2017-01-05 07:00:00,0.2386867094408799,5455.0,0.0,Jan-2017
2017-01-05 07:30:00,0.2638835930339139,5455.0,0.0,Jan-2017
2017-01-05 08:00:00,0.2671886342804767,5455.0,0.0,Jan-2017
2017-01-05 08:30:00,0.2634648093841643,5456.0,1.0,Jan-2017
2017-01-05 09:00:00,0.2632497709364119,5457.0,1.0,Jan-2017
2017-01-05 09:30:00,0.2647045246382121,5459.0,2.0,Jan-2017
2017-01-05 10:00:00,0.2614335408275357,5462.0,3.0,Jan-2017
2017-01-05 10:30:00,0.2613890210430009,5465.0,3.0,Jan-2017
2017-01-05 11:00:00,0.2643816319063301,5466.0,1.0,Jan-2017
2017-01-05 11:30:00,0.2630334552102377,5470.0,4.0,Jan-2017
2017-01-05 12:00:00,0.2689282060650348,5474.0,4.0,Jan-2017
2017-01-05 12:30:00,0.2719008762322015,5478.0,4.0,Jan-2017
2017-01-05 13:00:00,0.2751381891201168,5478.0,0.0,Jan-2017
2017-01-05 13:30:00,0.2651003832816208,5479.0,1.0,Jan-2017
2017-01-05 14:00:00,0.2621882524626049,5482.0,3.0,Jan-2017
2017-01-05 14:30:00,0.2699958059810357,5484.0,2.0,Jan-2017
2017-01-05 15:00:00,0.2824275560415527,5487.0,3.0,Jan-2017
2017-01-05 15:30:00,0.3138331207870285,5489.0,2.0,Jan-2017
2017-01-05 16:00:00,0.3658761609907121,5491.0,2.0,Jan-2017
2017-01-05 16:30:00,0.4197030766430003,5493.0,2.0,Jan-2017
2017-01-05 17:00:00,0.4668474699672372,5494.0,1.0,Jan-2017
2017-01-05 17:30:00,0.4859983618492902,5494.0,0.0,Jan-2017
2017-01-05 18:00:00,0.4813176106355856,5491.0,-3.0,Jan-2017
2017-01-05 18:30:00,0.4671294610342317,5492.0,1.0,Jan-2017
2017-01-05 19:00:00,0.4535180262199564,5492.0,0.0,Jan-2017
2017-01-05 19:30:00,0.434743585077343,5495.0,3.0,Jan-2017
2017-01-05 20:00:00,0.4177020192832454,5497.0,2.0,Jan-2017
2017-01-05 20:30:00,0.3909319628888486,5497.0,0.0,Jan-2017
2017-01-05 21:00:00,0.3764869929052211,5497.0,0.0,Jan-2017
2017-01-05 21:30:00,0.3444122248499181,5497.0,0.0,Jan-2017
2017-01-05 22:00:00,0.3147269419683463,5497.0,0.0,Jan-2017
2017-01-05 22:30:00,0.2761941058759324,5497.0,0.0,Jan-2017
2017-01-05 23:00:00,0.232056020371044,5498.0,1.0,Jan-2017
2017-01-05 23:30:00,0.1981580574754456,5498.0,0.0,Jan-2017
2017-01-06 00:00:00,0.1736,5475.0,-23.0,Jan-2017
2017-01-06 00:30:00,0.1549673833819242,5488.0,13.0,Jan-2017
2017-01-06 01:00:00,0.1377520495536527,5489.0,1.0,Jan-2017
2017-01-06 01:30:00,0.1269979974513016,5493.0,4.0,Jan-2017
2017-01-06 02:00:00,0.1213575459675951,5493.0,0.0,Jan-2017
2017-01-06 02:30:00,0.1150446022210085,5493.0,0.0,Jan-2017
2017-01-06 03:00:00,0.1130107409430183,5493.0,0.0,Jan-2017
2017-01-06 03:30:00,0.109885490624431,5493.0,0.0,Jan-2017
2017-01-06 04:00:00,0.1114176224285454,5493.0,0.0,Jan-2017
2017-01-06 04:30:00,0.111484616784999,5493.0,0.0,Jan-2017
2017-01-06 05:00:00,0.1176264336428181,5493.0,0.0,Jan-2017
2017-01-06 05:30:00,0.1290948479883487,5493.0,0.0,Jan-2017
2017-01-06 06:00:00,0.1603233205898415,5493.0,0.0,Jan-2017
2017-01-06 06:30:00,0.1936422719825231,5493.0,0.0,Jan-2017
2017-01-06 07:00:00,0.2379524849808847,5493.0,0.0,Jan-2017
2017-01-06 07:30:00,0.2596175131986164,5493.0,0.0,Jan-2017
2017-01-06 08:00:00,0.2618498088476242,5493.0,0.0,Jan-2017
2017-01-06 08:30:00,0.258309428467419,5494.0,1.0,Jan-2017
2017-01-06 09:00:00,0.2612689717925386,5495.0,1.0,Jan-2017
2017-01-06 09:30:00,0.2598629912663755,5496.0,1.0,Jan-2017
2017-01-06 10:00:00,0.265,5500.0,4.0,Jan-2017
2017-01-06 10:30:00,0.2638487822609959,5502.0,2.0,Jan-2017
2017-01-06 11:00:00,0.2620724795640327,5505.0,3.0,Jan-2017
2017-01-06 11:30:00,0.2723688033412021,5507.0,2.0,Jan-2017
2017-01-06 12:00:00,0.284691120392228,5507.0,0.0,Jan-2017
2017-01-06 12:30:00,0.2769270284988201,5509.0,2.0,Jan-2017
2017-01-06 13:00:00,0.2744897477771729,5511.0,2.0,Jan-2017
2017-01-06 13:30:00,0.2714941944847606,5512.0,1.0,Jan-2017
2017-01-06 14:00:00,0.270138737758433,5514.0,2.0,Jan-2017
2017-01-06 14:30:00,0.2663568968642379,5517.0,3.0,Jan-2017
2017-01-06 15:00:00,0.2745961224859575,5519.0,2.0,Jan-2017
2017-01-06 15:30:00,0.3039152634437805,5523.0,4.0,Jan-2017
2017-01-06 16:00:00,0.3409777294948398,5523.0,0.0,Jan-2017
2017-01-06 16:30:00,0.3917183200579291,5524.0,1.0,Jan-2017
2017-01-06 17:00:00,0.4356384866039101,5524.0,0.0,Jan-2017
2017-01-06 17:30:00,0.4552354751131222,5525.0,1.0,Jan-2017
2017-01-06 18:00:00,0.4524464350343828,5526.0,1.0,Jan-2017
2017-01-06 18:30:00,0.4405345638798406,5526.0,0.0,Jan-2017
2017-01-06 19:00:00,0.4179444544961099,5527.0,1.0,Jan-2017
2017-01-06 19:30:00,0.4009256377781798,5527.0,0.0,Jan-2017
2017-01-06 20:00:00,0.3795491224895964,5527.0,0.0,Jan-2017
2017-01-06 20:30:00,0.3598254025692057,5527.0,0.0,Jan-2017
2017-01-06 21:00:00,0.3394724181587991,5529.0,2.0,Jan-2017
2017-01-06 21:30:00,0.3232193886778802,5529.0,0.0,Jan-2017
2017-01-06 22:00:00,0.2983474407668656,5529.0,0.0,Jan-2017
2017-01-06 22:30:00,0.2676990414179779,5529.0,0.0,Jan-2017
2017-01-06 23:00:00,0.2377382890215229,5529.0,0.0,Jan-2017
2017-01-06 23:30:00,0.2081484897811538,5529.0,0.0,Jan-2017
2017-01-07 00:00:00,0.1840065300199528,5513.0,-16.0,Jan-2017
2017-01-07 00:30:00,0.156413768115942,5520.0,7.0,Jan-2017
2017-01-07 01:00:00,0.1398632664134563,5529.0,9.0,Jan-2017
2017-01-07 01:30:00,0.1292198517447116,5531.0,2.0,Jan-2017
2017-01-07 02:00:00,0.1220571635311143,5528.0,-3.0,Jan-2017
2017-01-07 02:30:00,0.1162821997105644,5528.0,0.0,Jan-2017
2017-01-07 03:00:00,0.1112077382028566,5531.0,3.0,Jan-2017
2017-01-07 03:30:00,0.108331585608389,5531.0,0.0,Jan-2017
2017-01-07 04:00:00,0.1073820285662628,5531.0,0.0,Jan-2017
2017-01-07 04:30:00,0.1080885915747604,5531.0,0.0,Jan-2017
2017-01-07 05:00:00,0.1098974868920629,5531.0,0.0,Jan-2017
2017-01-07 05:30:00,0.1117740010847948,5531.0,0.0,Jan-2017
2017-01-07 06:00:00,0.1255821732055686,5531.0,0.0,Jan-2017
2017-01-07 06:30:00,0.141998915205207,5531.0,0.0,Jan-2017
2017-01-07 07:00:00,0.1588289640209727,5531.0,0.0,Jan-2017
2017-01-07 07:30:00,0.1778795877779787,5531.0,0.0,Jan-2017
2017-01-07 08:00:00,0.2024171035979027,5531.0,0.0,Jan-2017
2017-01-07 08:30:00,0.2386013379135779,5531.0,0.0,Jan-2017
2017-01-07 09:00:00,0.2589397938889893,5531.0,0.0,Jan-2017
2017-01-07 09:30:00,0.2798595190743085,5531.0,0.0,Jan-2017
2017-01-07 10:00:00,0.2881213162176821,5531.0,0.0,Jan-2017
2017-01-07 10:30:00,0.3063404447658651,5531.0,0.0,Jan-2017
2017-01-07 11:00:00,0.3109779425058759,5531.0,0.0,Jan-2017
2017-01-07 11:30:00,0.3126234634851771,5532.0,1.0,Jan-2017
2017-01-07 12:00:00,0.3230979754157629,5532.0,0.0,Jan-2017
2017-01-07 12:30:00,0.3268754519161243,5532.0,0.0,Jan-2017
2017-01-07 13:00:00,0.3193441793203181,5532.0,0.0,Jan-2017
2017-01-07 13:30:00,0.3172702458423716,5532.0,0.0,Jan-2017
2017-01-07 14:00:00,0.3071809799312964,5531.0,-1.0,Jan-2017
2017-01-07 14:30:00,0.3042471077368041,5532.0,1.0,Jan-2017
2017-01-07 15:00:00,0.3135459146782358,5532.0,0.0,Jan-2017
2017-01-07 15:30:00,0.3311395516992046,5532.0,0.0,Jan-2017
2017-01-07 16:00:00,0.3548595444685466,5532.0,0.0,Jan-2017
2017-01-07 16:30:00,0.4071247288503253,5532.0,0.0,Jan-2017
2017-01-07 17:00:00,0.4372373463485176,5532.0,0.0,Jan-2017
2017-01-07 17:30:00,0.4406305133767173,5532.0,0.0,Jan-2017
2017-01-07 18:00:00,0.4339387201735357,5532.0,0.0,Jan-2017
2017-01-07 18:30:00,0.4275925122083558,5529.0,-3.0,Jan-2017
2017-01-07 19:00:00,0.4129457602603507,5531.0,2.0,Jan-2017
2017-01-07 19:30:00,0.3853463485177152,5532.0,1.0,Jan-2017
2017-01-07 20:00:00,0.3629974692697036,5532.0,0.0,Jan-2017
